AT,SR,RH,WV,AP
10.93,578.417,85.28,2.34,695.34
12.93,762.443,76.87,2.65,695.50
14.35,501.235,70.17,1.65,695.21
14.40,249.373,70.89,3.26,694.88
15.90,144.513,66.13,2.84,694.31
8.06,0,89.27,2.74,694.97
8.31,15.558,91.08,0.77,694.64
8.58,115.367,91.91,0.54,694.25
8.36,280.513,93.25,0.33,694.05
7.93,427.612,96.25,0.33,694.30
8.02,490.109,97.79,1.23,694.78
9.49,753.909,94.10,0.67,695.42
11.93,905.07,80.89,2.37,695.95
13.14,948.866,75.22,2.52,696.19
14.22,707.329,72.66,3.82,696.07
15.17,270.331,70.09,5.27,695.75
16.48,147.776,61.24,6.38,695.12
6.97,0,93.48,0.95,695.21
7.03,7.264,93.49,1.38,694.70
6.59,60.373,94.18,1.16,694.48
6.80,168.988,93.29,1.59,694.49
7.22,331.016,95.56,0.52,694.88
7.66,280.837,97.97,0.75,695.51
8.78,461.09,93.57,1.27,696.21
10.86,392.797,81.27,0.93,696.72
12.98,247.479,75.64,2.23,696.77
13.18,227.151,73.26,1.83,696.63
14.46,99.255,64.75,5.15,696.04
14.78,54.503,64.19,6.16,695.69
7.24,0,87.97,0.03,695.23
7.64,6.293,84.85,0.43,694.73
7.87,79.671,86.37,0.06,694.24
7.88,174.62,87.11,0.59,694.05
7.15,192.645,92.80,1.59,694.19
7.17,221.743,94.96,1.57,694.75
8.62,257.459,88.21,0.77,695.32
9.74,138.654,83.99,2.30,695.87
10.75,205.052,80.11,1.93,696.29
11.41,129.712,75.72,1.13,696.33
12.59,158.354,69.15,2.66,695.81
12.53,159.37,68.89,4.73,695.15
9.47,0,84.97,0.68,694.55
8.86,12.537,92.23,0.48,694.13
8.58,105.913,95.02,1.34,693.68
8.20,189.124,96.51,1.96,693.62
8.00,144.634,96.08,0.79,693.89
7.93,195.048,96.13,0.79,694.27
9.33,180.653,89.25,1.88,694.93
10.76,134.853,80.35,2.19,695.44
11.26,214.873,78.54,1.27,695.71
12.41,232.1,72.83,1.11,695.66
13.05,181.887,69.43,2.48,695.30
13.70,176.303,65.28,2.64,694.56
9.53,0,91.23,1.67,694.27
9.25,8.137,89.14,1.60,693.96
8.93,75.79,91.14,1.44,693.75
8.32,219.336,90.75,0.90,693.73
6.38,341.429,93.79,2.38,693.90
5.49,683.672,94.20,3.20,694.16
6.65,334.87,92.00,2.34,694.97
10.09,338.163,82.87,1.21,695.55
13.18,106.986,69.82,1.46,695.79
15.20,439.547,66.92,2.19,695.59
14.67,231.094,66.61,2.27,695.14
15.30,100.585,63.42,3.32,694.52
9.92,0,82.63,1.09,694.65
9.11,7.55,90.09,1.25,694.04
8.78,104.444,91.54,1.48,693.63
8.29,174.415,94.21,1.24,693.65
7.81,378.331,97.06,0.39,694.09
7.70,467.918,97.32,0.38,694.58
9.24,368.995,90.63,0.21,695.36
10.71,193.354,83.33,1.51,696.01
13.17,162.759,72.38,1.32,696.12
14.81,184.045,62.68,3.95,695.90
14.91,135.537,65.82,3.91,695.46
14.57,63.57,63.10,1.84,695.06
8.81,0,86.11,2.61,695.56
8.60,8.287,86.13,1.98,695.26
8.34,82.621,88.72,0.20,694.90
9.02,210.02,82.29,0.63,694.76
8.42,281.401,87.86,1.38,694.95
8.05,770.752,90.01,0.73,695.35
8.54,895.88,87.48,1.25,695.86
11.33,1086.612,74.38,1.59,696.43
12.52,770.327,70.16,3.16,696.48
14.41,509.168,66.08,3.66,696.52
15.53,304.549,60.50,4.68,696.07
17.70,125.544,52.66,4.44,695.23
9.01,0,91.54,1.97,694.46
8.93,8.745,91.16,1.27,694.16
8.85,70.348,87.55,0.28,693.92
8.83,190.047,84.57,1.12,693.78
9.05,266.469,83.42,0.91,693.94
8.74,676.772,88.50,0.95,694.31
9.21,542.877,88.15,1.59,694.85
11.21,643.34,79.12,1.56,695.20
12.67,323.888,73.49,2.46,695.46
15.08,313.305,67.30,2.95,695.25
15.73,197.863,62.57,4.44,694.83
16.82,151.841,58.80,3.04,694.17
9.26,0,92.99,1.07,694.24
8.99,9.03,93.36,0.33,693.65
8.62,89.011,92.17,0.29,693.21
8.04,207.262,96.50,0.85,693.19
7.81,378.327,97.31,0.62,693.31
7.77,535.13,96.03,0.31,693.71
9.89,604.24,89.28,1.52,694.15
12.53,208.157,77.09,2.00,694.42
13.76,176.556,72.80,1.85,694.57
14.81,303.312,68.27,2.73,694.50
15.76,217.433,66.08,4.73,694.13
15.29,123.924,64.19,1.18,693.86
10.17,0,84.64,1.12,693.94
10.19,5.031,82.39,0.27,693.33
9.19,58.532,95.46,1.76,693.06
8.84,140.916,96.71,1.40,692.98
8.43,250.338,97.17,0.27,693.30
8.39,355.1,96.86,0.43,693.81
9.45,356.307,92.91,0.30,694.34
11.22,745.036,79.53,1.34,694.86
12.81,799.042,72.19,0.85,695.28
14.23,238.313,66.06,2.65,695.50
15.02,274.394,61.67,2.59,695.16
16.89,134.571,58.84,4.81,694.63
9.32,0.002,86.82,0.23,695.64
8.69,5.18,91.71,0.85,695.19
7.83,67.438,97.30,0.48,694.94
7.73,226.935,96.64,0.12,694.90
8.39,434.76,93.52,0.58,695.16
9.17,600.671,86.78,0.59,695.71
10.31,646.06,83.20,1.02,696.62
12.13,770.737,78.30,2.63,697.17
13.94,754.065,70.63,3.22,697.51
15.12,304.065,65.72,4.09,697.52
16.50,341.905,56.79,5.46,697.06
17.25,139.864,51.04,7.51,696.61
10.86,0,78.18,1.27,696.68
10.34,2.605,82.54,1.20,696.30
10.28,46.846,80.69,1.59,695.99
10.39,195.802,78.57,1.23,695.83
10.36,182.478,78.62,0.97,696.01
10.35,292.414,78.63,1.16,696.44
10.75,342.295,78.56,0.57,697.27
12.80,378.991,68.84,1.25,697.94
12.95,529.464,67.60,1.13,698.35
13.71,349.403,64.50,2.06,698.31
14.36,250.17,60.23,1.59,698.20
15.48,126.327,54.32,2.44,697.67
11.14,0,86.63,0.54,695.44
10.67,5.678,90.19,1.34,694.94
10.99,80.11,83.25,1.54,694.72
10.92,238.953,81.45,1.41,694.74
10.65,175.957,81.77,1.01,694.92
10.59,300.746,81.27,1.42,695.46
11.82,323.242,73.27,2.11,695.94
12.99,701.113,68.58,2.18,696.35
13.20,619.796,66.90,2.25,696.78
13.89,445.384,65.27,2.37,696.84
15.35,209.147,58.42,1.83,696.37
17.55,138.675,52.21,3.41,695.70
